D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_04_298.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_04_298.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_04_298.jpg,0,0,0,1.604313E-05
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_04_379.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_04_379.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_04_379.jpg,0,0,0,5.999758E-06
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_04_464.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_04_464.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_04_464.jpg,0,0.1348845,0,0.06220938
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_04_550.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_04_550.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_04_550.jpg,0,0.3853497,0,0.3468277
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_04_638.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_04_638.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_04_638.jpg,0,0.6483744,0,0.8526877
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_04_708.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_04_708.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_04_708.jpg,0,0.8652683,0,1.61047
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_04_796.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_04_796.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_04_796.jpg,0,1,0,2.516096
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_04_882.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_04_882.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_04_882.jpg,0,1,0,3.459725
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_04_966.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_04_966.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_04_966.jpg,-0.25,1,0,4.624274
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_05_056.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_05_056.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_05_056.jpg,-0.45,1,0,5.529626
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_05_126.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_05_126.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_05_126.jpg,0,1,0,6.431853
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_05_197.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_05_197.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_05_197.jpg,0,1,0,7.117923
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_05_283.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_05_283.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_05_283.jpg,0,1,0,8.027158
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_05_371.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_05_371.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_05_371.jpg,0,1,0,9.153838
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_05_462.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_05_462.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_05_462.jpg,0,1,0,10.04724
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_05_547.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_05_547.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_05_547.jpg,-0.05,1,0,11.15357
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_05_614.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_05_614.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_05_614.jpg,-0.2,0.9313483,0,11.63665
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_05_701.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_05_701.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_05_701.jpg,-0.4,0.6846583,0,12.37273
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_05_773.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_05_773.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_05_773.jpg,0,0.4549411,0,12.71408
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_05_852.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_05_852.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_05_852.jpg,0,0.2276374,0,12.69023
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_05_937.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_05_937.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_05_937.jpg,-0.15,0,0,12.79009
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_06_027.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_06_027.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_06_027.jpg,-0.4,0,0,13.01185
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_06_101.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_06_101.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_06_101.jpg,-0.5500001,0,0,12.3468
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_06_168.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_06_168.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_06_168.jpg,0,0,0,12.2122
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_06_254.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_06_254.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_06_254.jpg,0,0,0,12.08214
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_06_342.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_06_342.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_06_342.jpg,-0.1,0,0,12.04227
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_06_410.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_06_410.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_06_410.jpg,-0.3,0,0,11.83143
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_06_481.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_06_481.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_06_481.jpg,0,0,0,12.25642
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_06_551.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_06_551.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_06_551.jpg,0,0,0,12.20309
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_06_624.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_06_624.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_06_624.jpg,-0.15,0,0,11.53449
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_06_690.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_06_690.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_06_690.jpg,-0.35,0,0,11.45529
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_06_772.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_06_772.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_06_772.jpg,-0.5500001,0,0,11.35891
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_06_851.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_06_851.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_06_851.jpg,0,0,0,11.30637
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_06_930.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_06_930.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_06_930.jpg,-0.1,0,0,11.35057
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_07_023.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_07_023.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_07_023.jpg,-0.3,0,0,11.21665
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_07_091.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_07_091.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_07_091.jpg,-0.5000001,0,0,11.08006
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_07_168.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_07_168.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_07_168.jpg,-0.7,0,0,10.90629
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_07_246.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_07_246.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_07_246.jpg,-0.9000002,0,0,10.7049
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_07_319.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_07_319.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_07_319.jpg,0,0,0,10.53519
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_07_405.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_07_405.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_07_405.jpg,-0.1,0,0,10.39742
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_07_478.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_07_478.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_07_478.jpg,-0.25,0,0,10.32778
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_07_549.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_07_549.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_07_549.jpg,0,0,0,10.23828
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_07_622.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_07_622.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_07_622.jpg,0,0,0,10.17583
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_07_710.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_07_710.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_07_710.jpg,-0.1,0,0,10.0717
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_07_782.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_07_782.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_07_782.jpg,-0.25,0,0,9.995426
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_07_855.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_07_855.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_07_855.jpg,0,0,0,9.910891
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_07_923.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_07_923.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_07_923.jpg,-0.1,0,0,9.829429
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_07_992.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_07_992.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_07_992.jpg,-0.25,0,0,9.7558
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_08_074.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_08_074.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_08_074.jpg,-0.45,0,0,9.632764
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_08_151.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_08_151.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_08_151.jpg,0,0,0,9.48405
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_08_226.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_08_226.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_08_226.jpg,0,0,0,9.381253
D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\center_2023_12_21_15_38_08_307.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\left_2023_12_21_15_38_08_307.jpg,D:\Electrical-comminucation\fall402\deep\DL_HW3 (1)\DL_HW3_SDC\IMG\right_2023_12_21_15_38_08_307.jpg,-0.2,0,0,9.30118
